Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Engine speed [rpm];Engine load [%];Fuel consumption [l/h];Ground speed gearbox [km/h];Ground speed radar [km/h];Coolant temperature [°C];Speed front PTO [rpm];Speed rear PTO [rpm];current gear shift [];Ambient temperature [°C];Parking brake status [];Transverse differential lock status [];All-wheel drive status [];Actual status of creeper []
Mar 14, 2020 7:26:36 AM;A6002059;20.0928796;46.029007;314.29;1979;100;33.2;20.81;131.07;64;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:26:46 AM;A6002059;20.0930029;46.0282667;314.3;1854.5;100;38.3;40.5;131.07;65;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:26:56 AM;A6002059;20.0933565;46.0272153;314.3;1963.5;55;20.65;43.65;131.07;68;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:27:06 AM;A6002059;20.0937089;46.0261515;314.3;1970.5;55;21.1;43.65;131.07;71;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:27:16 AM;A6002059;20.0940662;46.025089;314.3;1965;53;20;43.65;131.07;73;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:27:26 AM;A6002059;20.0944227;46.024028;314.31;1966;55;20.1;43.71;131.07;76;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:27:36 AM;A6002059;20.094785;46.0229647;314.31;1962.5;52;18.85;43.71;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:27:46 AM;A6002059;20.0951569;46.0219039;314.31;1961.5;52;19.15;43.71;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:27:56 AM;A6002059;20.0955228;46.0208463;314.31;1976.5;49;18.85;43.71;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:28:06 AM;A6002059;20.0958815;46.0197847;314.32;1970;49;18.65;43.71;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:28:16 AM;A6002059;20.0962429;46.0187228;314.32;1968;48;18.15;43.71;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:28:26 AM;A6002059;20.0966084;46.017662;314.32;1964;46;17.2;43.71;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:28:36 AM;A6002059;20.0969756;46.0166051;314.33;1965;51;19;43.71;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:28:46 AM;A6002059;20.0973448;46.0155411;314.33;1868.5;0;0;41.77;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:28:56 AM;A6002059;20.097569;46.014832;314.33;852.5;14;2.2;11.38;131.07;80;0;0;5;NA;0;0;ON;OFF
Mar 14, 2020 7:29:06 AM;A6002059;20.0975977;46.0147662;314.33;855;17;2.65;0;131.07;77;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:29:16 AM;A6002059;20.097597;46.0147627;314.34;854.5;14;2.25;0;131.07;76;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:29:26 AM;A6002059;20.0975978;46.0147597;314.34;854.5;13;2.15;0;131.07;77;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:29:36 AM;A6002059;20.0975984;46.0147604;314.34;856;13;2.2;0;131.07;77;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:29:46 AM;A6002059;20.0976025;46.0147698;314.35;855.5;14;2.2;0;131.07;77;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:29:56 AM;A6002059;20.0976076;46.0147847;314.35;852.5;14;2.25;0;131.07;77;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:30:06 AM;A6002059;20.0976115;46.014794;314.35;857;15;2.35;0;131.07;77;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:30:16 AM;A6002059;20.0976128;46.0147968;314.35;855;17;2.6;0;131.07;77;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:30:26 AM;A6002059;20.0976122;46.014795;314.36;854;14;2.25;0;131.07;77;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:30:36 AM;A6002059;20.0976151;46.0147929;314.36;855.5;14;2.2;0;131.07;77;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:30:46 AM;A6002059;20.0976175;46.0147887;314.36;854.5;14;2.25;0;131.07;77;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:30:56 AM;A6002059;20.0976126;46.0147754;314.36;852.5;14;2.25;0;131.07;76;0;0;255;NA;0;0;ON;OFF
Mar 14, 2020 7:31:06 AM;A6002059;20.0976054;46.014772;314.37;852.5;29;3.75;0;131.07;77;0;0;0;NA;0;0;ON;OFF
Mar 14, 2020 7:31:16 AM;A6002059;20.0976035;46.0147728;314.37;853;28;3.65;0;131.07;77;0;0;0;NA;0;0;ON;OFF
Mar 14, 2020 7:31:26 AM;A6002059;20.0976472;46.0146875;314.37;1550;100;33.45;17.96;131.07;77;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 7:31:36 AM;A6002059;20.0979127;46.0139282;314.38;1827;30;9.45;40.36;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:31:46 AM;A6002059;20.0982664;46.0129106;314.38;1882;42;15.9;41.24;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:31:56 AM;A6002059;20.098622;46.0118848;314.38;1904;46;15.65;42.62;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:32:06 AM;A6002059;20.0989829;46.0108456;314.38;1910;48;16.35;42.11;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:32:16 AM;A6002059;20.0993362;46.0098099;314.39;1926;45;16.7;42.64;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:32:26 AM;A6002059;20.0997352;46.0086457;314.39;1959.5;50;19;43.77;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:32:36 AM;A6002059;20.1000642;46.0076873;314.39;1971;48;18.4;43.77;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:32:46 AM;A6002059;20.1004235;46.0066263;314.4;1970.5;49;18.4;43.77;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:32:56 AM;A6002059;20.1008238;46.0054585;314.4;1971.5;46;16.9;43.77;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:33:06 AM;A6002059;20.1011874;46.0043953;314.4;1966;45;16.05;43.77;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:33:16 AM;A6002059;20.1015178;46.0034378;314.4;1966;47;16.85;43.77;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:33:26 AM;A6002059;20.1019158;46.0022654;314.41;1968;49;18;43.77;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:33:36 AM;A6002059;20.1022798;46.0012058;314.41;1967.5;45;17;43.77;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:33:46 AM;A6002059;20.102628;46.0001682;314.41;1703;0;0;38.33;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:33:56 AM;A6002059;20.1028933;45.9994592;314.41;2133.5;52;19.95;33;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:34:06 AM;A6002059;20.1034037;45.9985404;314.42;1957.5;45;16.15;43.23;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:34:16 AM;A6002059;20.1040146;45.9975292;314.42;1969;45;16.3;43.23;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:34:26 AM;A6002059;20.1046356;45.9965257;314.42;1965;45;17.25;43.23;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:34:36 AM;A6002059;20.105251;45.9955208;314.43;1969.5;45;16.75;43.23;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:34:46 AM;A6002059;20.1058686;45.9945211;314.43;1964;47;17.85;43.23;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:34:56 AM;A6002059;20.1064878;45.9935166;314.43;1966;46;16.95;43.23;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:35:06 AM;A6002059;20.107104;45.9925106;314.43;1972.5;43;15.15;43.23;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:35:16 AM;A6002059;20.1077203;45.9915031;314.44;1968.5;44;15.3;43.23;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:35:26 AM;A6002059;20.1083375;45.990496;314.44;1965;46;16.65;43.23;131.07;80;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:35:36 AM;A6002059;20.108988;45.9895085;314.44;1967;45;16.1;43.23;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:35:46 AM;A6002059;20.1097468;45.9885551;314.45;1970;45;16.95;43.74;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:35:56 AM;A6002059;20.1104234;45.9875688;314.45;1967;44;15.8;43.74;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:36:06 AM;A6002059;20.1108501;45.9865054;314.45;1981.5;39;13.75;43.74;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:36:16 AM;A6002059;20.1107751;45.9854333;314.45;1967.5;47;17.55;43.75;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:36:26 AM;A6002059;20.1110574;45.9843726;314.46;1964.5;48;18.1;43.74;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:36:36 AM;A6002059;20.11152;45.9833353;314.46;1970;45;17.1;43.74;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:36:46 AM;A6002059;20.1120009;45.98228;314.46;1960.5;47;17.9;43.74;131.07;81;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:36:56 AM;A6002059;20.1124167;45.9814838;314.46;1060;0;0;13.59;131.07;80;0;0;0;NA;0;0;ON;OFF
Mar 14, 2020 7:37:08 AM;A6002059;20.1127929;45.981543;314.47;1687.5;21;7;15.22;131.07;79;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:37:18 AM;A6002059;20.113299;45.9818108;314.47;1585;3;1.15;17.63;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:37:28 AM;A6002059;20.1137403;45.9820417;314.47;1236.5;14;3.15;13.54;131.07;80;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:37:38 AM;A6002059;20.114143;45.9822672;314.48;1378;42;10.1;15.27;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:37:48 AM;A6002059;20.1146077;45.982487;314.48;1731;33;9.6;19.54;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:37:58 AM;A6002059;20.1150365;45.982911;314.48;1439;71;21.45;18.64;131.07;79;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 7:38:08 AM;A6002059;20.1156194;45.9832437;314.48;1294;5;1.15;15.11;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:38:18 AM;A6002059;20.1160365;45.9830194;314.49;1706.5;10;3;19.25;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:38:26 AM;A6002059;20.1162991;45.9827261;314.49;1657.5;27;10;14.89;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:38:36 AM;A6002059;20.1167887;45.9821694;314.49;2180;61;22;33.61;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:38:46 AM;A6002059;20.1175023;45.9816202;314.5;1700.5;0;0;20.04;131.07;81;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:38:56 AM;A6002059;20.118038;45.9816792;314.5;1355;25;6.1;14.99;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:39:06 AM;A6002059;20.1186141;45.9816905;314.5;1494.5;24;5.65;16.5;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:39:16 AM;A6002059;20.1191683;45.9817027;314.5;1214.5;15;4;13.19;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:39:26 AM;A6002059;20.1196829;45.9817337;314.51;1419.5;30;7.55;15.78;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:39:36 AM;A6002059;20.1202534;45.9817878;314.51;1590;24;8.4;17.43;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:39:48 AM;A6002059;20.1207166;45.9818075;314.51;923;23;4.05;8.35;131.07;79;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:39:58 AM;A6002059;20.1210385;45.9818295;314.51;1065;18;3.15;9.6;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:40:08 AM;A6002059;20.1213799;45.9818631;314.52;1048;21;4.25;9.56;131.07;77;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:40:18 AM;A6002059;20.1217175;45.9818763;314.52;971;37;5.2;8.77;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:40:28 AM;A6002059;20.122051;45.9818688;314.52;1060.5;44;7.05;9.74;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:40:38 AM;A6002059;20.1224002;45.9818905;314.53;1163;42;7.35;10.55;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:40:48 AM;A6002059;20.1227894;45.9818826;314.53;1171.5;40;7.6;10.83;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:40:58 AM;A6002059;20.1232474;45.9819021;314.53;1482;32;7.7;16.26;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:41:08 AM;A6002059;20.1238469;45.9819161;314.53;1305.5;31;7.45;14.08;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:41:18 AM;A6002059;20.1244179;45.9818951;314.54;1513.5;19;4.55;16.88;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:41:28 AM;A6002059;20.1249667;45.9819011;314.54;1165.5;20;4.25;12.95;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:41:36 AM;A6002059;20.1252939;45.9819055;314.54;1282.5;26;5.5;8.65;131.07;78;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:41:46 AM;A6002059;20.1257471;45.9818464;314.55;1475.5;41;8.75;14.59;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:41:56 AM;A6002059;20.1262521;45.9818469;314.55;1314;51;11.6;12.65;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:42:06 AM;A6002059;20.1267878;45.9818799;314.55;1498;10;2.45;14.98;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:42:16 AM;A6002059;20.1272709;45.9818928;314.55;1273;31;6.55;12.35;131.07;79;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:42:26 AM;A6002059;20.1277364;45.9818677;314.56;1338;34;7.35;12.98;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:42:36 AM;A6002059;20.1281443;45.9818697;314.56;1059;39;7.05;9.91;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:42:46 AM;A6002059;20.1285465;45.9818722;314.56;1235.5;26;4.95;12.04;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:42:56 AM;A6002059;20.128989;45.9818902;314.56;1263;31;6.7;12.12;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:43:06 AM;A6002059;20.129429;45.9819178;314.57;1217.5;17;3.65;11.81;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:43:16 AM;A6002059;20.1298183;45.9819489;314.57;1140;13;2.5;11.06;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:43:26 AM;A6002059;20.1302221;45.9819724;314.57;1245.5;21;4.7;11.93;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:43:38 AM;A6002059;20.1306092;45.9820106;314.58;861;18;2.8;8.29;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:43:46 AM;A6002059;20.1309268;45.9820137;314.58;1163;33;7.1;11.06;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:43:56 AM;A6002059;20.1313503;45.9820097;314.58;1284;29;6.35;12.27;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:44:06 AM;A6002059;20.1318181;45.9820071;314.58;1409.5;31;6.3;13.65;131.07;78;0;0;5;NA;0;0;OFF;OFF
Mar 14, 2020 7:44:16 AM;A6002059;20.1323671;45.982018;314.59;1635.5;28;7.45;18.07;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:44:26 AM;A6002059;20.1330139;45.9820077;314.59;1647;23;4.85;18.74;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:44:36 AM;A6002059;20.1336517;45.9820062;314.59;1518.5;24;3.15;17.1;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:44:48 AM;A6002059;20.134158;45.981977;314.6;1210.5;67;16.8;12.17;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:44:58 AM;A6002059;20.1346628;45.9820041;314.6;1489.5;34;9.15;16.28;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:45:08 AM;A6002059;20.1350862;45.9819979;314.6;1049;0;0;10.49;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:45:18 AM;A6002059;20.1355104;45.9820318;314.6;1449;33;7.8;13.19;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:45:28 AM;A6002059;20.1360019;45.9820689;314.61;1549.5;69;24.9;15.81;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:45:38 AM;A6002059;20.1367139;45.9821015;314.61;1284.5;0;0;17.54;131.07;79;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 7:45:48 AM;A6002059;20.1371704;45.982116;314.61;1383;29;5.75;13.08;131.07;79;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:45:58 AM;A6002059;20.1376145;45.9821611;314.61;1164;16;3;10.82;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:46:08 AM;A6002059;20.1380898;45.9821919;314.62;1400.5;33;6.75;12.9;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:46:18 AM;A6002059;20.1385125;45.9822428;314.62;1238;51;11.55;11.07;131.07;79;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:46:28 AM;A6002059;20.1389618;45.9822236;314.62;1273;26;5.7;12.16;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:46:38 AM;A6002059;20.1393805;45.9822671;314.63;1351.5;34;7.35;12.18;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:46:48 AM;A6002059;20.1398306;45.9822998;314.63;1415.5;52;11.4;12.62;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:46:58 AM;A6002059;20.140536;45.9823205;314.63;1673.5;16;4.05;21.71;131.07;79;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 7:47:08 AM;A6002059;20.1413005;45.9823427;314.63;1604.5;32;8.55;21.34;131.07;79;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 7:47:18 AM;A6002059;20.1419296;45.9823347;314.64;970;83;15.55;12.52;131.07;79;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 7:47:28 AM;A6002059;20.142522;45.9823365;314.64;1210;37;7.8;15.59;131.07;78;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 7:47:38 AM;A6002059;20.1430769;45.9823056;314.64;1143.5;0;0;15.23;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:47:48 AM;A6002059;20.1433868;45.9823243;314.65;1294;33;7.1;8.85;131.07;78;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:47:58 AM;A6002059;20.1438769;45.9823234;314.65;1764;18;6.15;19.63;131.07;78;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:48:08 AM;A6002059;20.1445806;45.9823492;314.65;1728;32;8.6;19.15;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:48:18 AM;A6002059;20.1453482;45.9823884;314.65;1657.5;40;10.45;21.55;131.07;80;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 7:48:28 AM;A6002059;20.1461609;45.9823673;314.66;1901.5;92;32.55;26.52;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:48:38 AM;A6002059;20.1471893;45.9823828;314.66;1811.5;39;12.4;28.39;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:48:48 AM;A6002059;20.1481986;45.9824004;314.66;1792.5;37;11.5;27.63;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:48:58 AM;A6002059;20.1492151;45.9824347;314.66;1793.5;28;8.5;28.06;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:49:08 AM;A6002059;20.1501758;45.9824551;314.67;1663.5;46;15.7;24.97;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:49:18 AM;A6002059;20.1511289;45.982483;314.67;1623;10;3.15;25.61;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:49:28 AM;A6002059;20.1518631;45.9824853;314.67;1511.5;50;16.25;23.76;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:49:38 AM;A6002059;20.1528738;45.9824869;314.68;1771.5;40;12.45;27.21;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:49:48 AM;A6002059;20.1538432;45.9825208;314.68;1654.5;0;0;26.46;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:49:58 AM;A6002059;20.1546559;45.982568;314.68;1433;67;20.9;22.21;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:50:08 AM;A6002059;20.1555922;45.9825547;314.68;1469.5;0;3.25;23.13;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:50:18 AM;A6002059;20.1564021;45.9825757;314.69;1430.5;36;9.55;22.45;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:50:28 AM;A6002059;20.1571257;45.982579;314.69;1368;82;24.85;20.63;131.07;78;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:50:38 AM;A6002059;20.1580481;45.9826243;314.69;1815;37;11;28.13;131.07;78;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:50:48 AM;A6002059;20.159056;45.9826854;314.7;1613;8;2;25.14;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:50:58 AM;A6002059;20.1601012;45.9826984;314.7;1727;0;0;27.27;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:51:08 AM;A6002059;20.1611403;45.9827398;314.7;2087.5;100;38.5;32.05;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:51:18 AM;A6002059;20.1623231;45.9827459;314.7;1779.5;43;13.25;27.84;131.07;81;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:51:28 AM;A6002059;20.1633549;45.9827478;314.71;1856;32;9.9;29.19;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:51:38 AM;A6002059;20.1644047;45.9827666;314.71;1838.5;50;16.8;28.71;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:51:48 AM;A6002059;20.1654536;45.982793;314.71;1922.5;29;9.7;29.87;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:51:58 AM;A6002059;20.1665119;45.9828106;314.72;1880.5;22;6.25;29.06;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:52:08 AM;A6002059;20.1675555;45.9828518;314.72;1771;53;16.45;27.32;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:52:18 AM;A6002059;20.1685975;45.9828629;314.72;1849.5;35;10.85;29;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:52:28 AM;A6002059;20.169591;45.9828891;314.72;1718.5;47;14.45;26.33;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:52:38 AM;A6002059;20.170581;45.9829287;314.73;1750;46;17.65;26.85;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:52:48 AM;A6002059;20.1715005;45.9829376;314.73;1474;36;10.7;22.94;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:52:58 AM;A6002059;20.1723967;45.9829444;314.73;1665.5;37;10.65;26.03;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:53:08 AM;A6002059;20.173351;45.9829643;314.73;1735;33;9.7;27.1;131.07;79;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:53:18 AM;A6002059;20.174314;45.9829904;314.74;1715;37;10.65;26.53;131.07;80;0;0;3;NA;0;0;OFF;OFF
Mar 14, 2020 7:53:28 AM;A6002059;20.1752096;45.983029;314.74;990;0;0;17.09;131.07;79;0;0;2;NA;0;0;OFF;OFF
Mar 14, 2020 7:53:38 AM;A6002059;20.1757737;45.9830452;314.74;1264.5;32;7.55;13.87;131.07;79;0;0;1;NA;0;0;OFF;OFF
Mar 14, 2020 7:53:48 AM;A6002059;20.1761838;45.9830416;314.75;854;17;2.55;1.22;131.07;78;0;0;1;NA;0;0;ON;OFF
Mar 14, 2020 7:53:58 AM;A6002059;20.1761937;45.9830376;314.75;855;17;2.6;0;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:54:08 AM;A6002059;20.1761945;45.9830361;314.75;856.5;14;2.3;0;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:54:18 AM;A6002059;20.1761939;45.9830369;314.75;855;18;2.65;0;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:54:28 AM;A6002059;20.1761942;45.983041;314.76;851.5;23;3.15;0;131.07;77;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:54:38 AM;A6002059;20.1761903;45.9830385;314.76;853.5;29;3.75;0;131.07;77;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:54:48 AM;A6002059;20.1761872;45.9830395;314.76;854;26;3.45;0;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:54:58 AM;A6002059;20.1761841;45.9830419;314.77;853.5;26;3.4;0;131.07;78;0;0;0;NA;0;0;OFF;OFF
Mar 14, 2020 7:55:08 AM;A6002059;20.1761852;45.9830466;314.77;853;26;3.5;0;131.07;78;0;0;0;NA;0;0;OFF;OFF
